10.5487;10.1467;11.3807;10.1727
11.3803;10.5050;11.1107;10.4801
11.8098;10.8139;10.9451;10.6306
11.2626;10.9666;11.6591;10.0609
10.6574;10.1058;11.5338;10.5334
10.1922;10.8649;11.2876;11.6682
10.5627;10.5011;11.6526;11.9607
11.7480;11.3576;11.1321;10.9337
10.4842;11.1750;10.9590;10.6018
11.9757;11.4169;11.7573;10.6182
10.1268;11.9493;11.5274;11.1198
11.4109;10.8709;10.3018;11.3933
11.7646;10.3450;10.1509;10.2801
10.0493;10.3452;11.1498;10.3207
10.7309;11.1134;11.8758;11.7665
11.4402;10.2865;10.6002;10.2439
10.6055;10.3186;11.3100;10.5997
10.7788;11.9779;10.5825;10.7488
10.0203;11.5403;11.1546;10.0284
11.4869;11.2247;10.8977;10.9283
11.2756;10.5669;11.0479;10.5273
11.4715;11.2404;11.6389;11.4534
10.6344;11.6204;10.8988;11.9018
11.2317;11.1756;11.7755;10.9123
10.3975;11.6889;11.3190;11.0763
11.7673;10.3275;11.5671;11.9979
10.8074;10.8873;11.2951;11.4944
11.6885;11.4085;10.4236;10.0916
11.3701;10.5953;11.4960;11.7856
11.9295;11.9215;11.8374;11.2722
11.9281;10.9133;10.4861;10.3151
11.7122;11.0036;11.7789;10.1526
11.2748;11.0738;11.8785;11.5919
10.6859;11.9015;10.5045;11.7412
11.7864;10.2447;10.2817;10.3761
11.3575;11.6729;11.4261;11.4332
11.9929;11.2756;11.4843;11.4124
11.4234;11.9832;10.5284;11.3520
11.7507;10.2174;11.7444;10.1986
10.7940;10.7547;10.6819;11.4171
11.3866;10.5374;10.2133;10.8506
11.1394;11.9584;10.8381;11.4878
11.1121;10.9504;10.9918;11.9950
11.6747;10.8417;10.1128;11.3518
10.1795;10.2277;10.0212;10.8742
10.1601;11.4913;11.0997;10.5285
10.0895;10.6490;10.3349;10.3145
11.7990;11.3631;10.1134;11.2416
10.7024;11.6728;10.8990;10.1425
11.6911;10.0567;11.4439;11.6350
10.1695;11.7029;10.9914;10.5867
11.4784;10.8350;10.1519;11.9211
11.0118;11.7445;10.9642;11.0690
10.4509;10.8688;11.7022;10.3627
11.3554;11.0074;10.3051;11.0350
11.4787;10.4147;10.7324;10.9376
11.4580;11.5928;11.7274;11.2766
11.0775;11.3653;10.7341;10.9434
10.6010;11.0783;10.9792;10.2574
11.7472;11.5628;10.6252;11.5044
11.2904;10.7849;11.5146;10.0669
11.6697;10.6057;10.3531;10.0623
10.3278;10.1744;10.8956;10.8593
11.0034;10.2150;10.1955;10.9056
11.2429;11.1001;10.7212;11.5147
10.4445;11.3670;11.2303;11.7864
10.2519;10.7400;10.3572;10.6202
11.2706;11.8600;10.4123;10.3604
10.7969;10.6193;10.3538;10.5600
10.3272;10.1451;11.0218;10.7272
10.3893;11.6942;11.9803;11.1440
10.6494;11.8030;11.6105;11.7743
10.0164;10.2263;11.9693;10.6350
10.5997;10.8710;11.4916;11.4171
11.6532;11.7240;11.8596;11.1098
10.4726;11.9843;11.7656;11.8973
11.9855;10.9898;11.9382;11.7930
11.1584;11.0507;10.9795;11.0853
11.5154;10.3782;10.2895;11.9144
10.7010;10.2880;11.9785;11.9293
11.2330;10.6556;10.5762;10.0424
11.7135;11.1349;10.8844;10.2009
10.9649;11.0508;11.3345;11.4189
10.5343;11.9840;11.7257;10.8781
11.0020;10.1236;11.4201;11.2058
10.8011;10.9071;10.3502;11.7761
10.3404;10.1505;11.0559;10.1801
10.8298;11.9874;10.0362;10.5379
10.2026;11.4882;11.3576;11.3077
10.0666;10.9711;10.4351;11.4927
11.7672;11.9553;11.3352;11.5598
11.3349;10.2233;11.0504;10.0227
11.1622;10.1348;10.9301;11.3326
10.7728;11.6138;10.0030;10.3992
10.6201;10.7978;10.0363;11.7989
10.1922;10.1670;10.7339;11.0332
11.7378;10.2331;11.6982;10.2268
11.5658;10.2374;11.4341;11.5703
10.9017;10.1438;10.5520;11.5739
10.8293;10.5842;11.9912;10.6724
11.2802;11.4663;11.5741;10.3412
10.1171;11.8533;11.5543;10.6286
10.1664;10.4347;10.9741;10.2343
10.7855;11.8616;11.8657;10.6800
11.6371;11.0803;11.8576;11.2092
11.0288;11.5794;10.0963;10.7018
10.6422;11.5439;11.5728;11.1008
11.4056;10.8919;10.0976;10.2970
11.3132;11.2073;10.3701;11.0648
10.4981;11.0183;11.2095;10.6388
11.8453;11.2493;10.3584;10.8954
11.8528;11.8698;10.7748;10.7671
11.3167;11.6636;11.5898;11.2312
10.5942;10.0842;11.1379;11.1730
10.3699;10.2251;11.9416;11.3930
11.9517;11.8840;10.3456;10.1281
11.3871;11.5134;11.4481;11.2550
11.1521;10.3507;10.0366;10.7275
11.6930;11.1915;10.2319;11.5385
11.8685;11.9040;11.5637;11.5300
10.4382;10.4108;11.3884;10.9514
11.8021;10.9973;10.8415;10.6113
11.4198;11.6091;10.2992;10.8649
10.1295;10.5624;10.8288;11.4941
11.5001;11.0673;11.0133;10.4512
11.3408;10.3790;10.9624;11.1194
11.1790;11.7422;10.8476;10.1234
11.1730;10.1297;10.9506;10.2753
10.8373;10.2714;10.1283;11.1589
11.7106;11.8241;10.1579;10.0948
10.2483;11.1736;10.9199;10.8200
10.8664;10.7853;11.0124;11.5336
11.4150;11.2323;10.3475;10.1170
10.1006;11.4066;10.5542;11.8296
11.5485;10.4613;11.8462;10.4218
11.9327;11.8080;10.0846;10.1183
11.1478;11.0351;10.6412;11.7645
10.3237;11.2608;10.6060;11.4648
10.8416;10.5947;11.0730;10.0733
11.8030;11.9542;10.4277;10.8830
11.6748;10.5402;10.9219;11.3952
10.4484;11.2576;10.6813;10.1927
11.6439;11.2176;11.2930;11.8694
11.7588;10.0373;10.1215;10.5663
11.9382;11.3159;10.0988;10.5550
10.5604;11.1706;10.0184;11.2432
10.6322;10.7842;11.6846;10.9986
11.9413;10.9467;10.8847;10.7089
11.5921;11.0727;10.1405;11.6599
10.7227;11.5428;11.8426;10.3924
10.4866;11.3691;10.2874;10.3150
10.7797;10.3813;11.5098;11.1762
11.2870;10.7885;10.3393;10.7153
10.3222;10.6734;10.1509;10.6462
10.7668;10.6676;10.0363;10.2438
11.0767;10.3807;11.2320;10.3799
11.3282;11.4613;11.1736;10.9360
10.8049;11.2116;11.4043;11.4610
11.4848;11.3300;11.9747;10.6213
11.0814;11.7305;10.7351;10.3337
11.5212;10.7277;10.0874;10.1411
10.3511;11.9804;10.9129;10.3971
11.3767;11.4763;11.9622;11.9972
11.7854;11.6528;10.0168;10.0678
11.3730;10.4983;11.2598;11.7013
10.3868;11.5462;11.1490;11.4698
10.0819;11.0947;10.2552;10.3953
10.1901;10.9281;10.1273;11.5274
10.5261;10.8897;11.4931;11.4757
10.0188;10.6042;11.0309;10.5686
10.7958;10.9974;10.7461;10.1233
10.4446;11.9887;10.9165;10.1664
11.6964;11.6357;10.5405;10.9525
11.0847;10.1113;11.5225;11.2516
11.1211;11.9646;10.7489;11.5166
11.3943;11.4550;10.9187;10.0413
11.2994;11.0358;10.4244;11.7673
11.9377;11.5910;11.4546;11.7718
10.0637;11.3734;11.3452;10.0696
11.3960;11.1163;10.4454;10.0700
11.3196;10.4886;10.2469;10.5776
10.4306;10.1719;10.6991;10.0030
10.4896;11.7482;10.7551;11.2873
10.9510;11.8227;10.4582;10.3285
11.5142;10.3476;11.5356;10.6120
10.0157;11.7016;11.3670;10.2652
11.2584;10.6369;11.7668;10.1812
10.2308;11.8120;11.9045;11.5247
11.2224;11.6319;11.0013;11.7159
10.9640;11.9771;10.8513;11.9464
10.1102;11.9039;11.0193;11.0551
11.0968;11.5536;11.2816;11.0727
10.1906;10.9313;11.0285;11.1134
10.1868;10.4727;10.2108;11.9793
11.1563;10.6857;11.2391;10.2877
10.8204;10.0109;10.1255;11.6591
11.0193;11.8854;10.8942;11.6046
11.2526;10.3261;11.5395;11.2394
10.2979;10.6014;11.8098;11.1605
10.0733;10.6163;10.2952;10.8689
11.4734;11.5601;11.7695;11.9795
10.5092;10.9002;11.8680;11.3217
10.0127;10.7999;10.8610;10.2072
11.6161;11.7264;10.2449;10.3707
10.8479;10.9586;11.7407;10.3195
10.1957;11.1421;11.4208;11.8901
11.2070;11.2770;10.2247;11.6612
10.3716;10.4586;11.4159;11.5925
11.9510;11.3854;11.1681;10.5247
11.5526;10.2623;10.9480;10.5988
11.0106;11.0051;10.7071;11.8837
10.0111;10.7390;10.1049;10.5467
11.2227;10.4775;10.2263;11.7587
11.3058;10.1687;11.7260;10.6209
10.4365;10.6316;11.7778;11.7084
11.9596;10.7317;11.6707;10.0327
10.3802;10.6151;11.5472;10.4523
10.4336;11.0791;10.7118;11.9399
10.0352;11.5963;11.5042;10.5445
10.1740;10.9905;10.8661;10.8012
11.2401;11.1506;11.6087;11.2347
11.8359;10.0730;10.2911;10.9946
10.0816;11.4829;11.1165;10.4545
11.2344;11.4885;10.0512;11.9751
10.5597;11.3477;10.8238;10.8513
10.2291;11.6939;10.3924;11.6523
11.5888;10.0216;11.0602;10.5368
11.5800;11.5456;10.3553;11.9078
11.5369;10.6631;11.4260;11.2898
10.5011;11.0123;10.5771;11.9714
10.7371;11.7909;11.7436;10.6971
10.1383;11.2671;10.8298;11.7990
10.8379;11.2380;10.7124;11.6297
11.3646;10.1388;11.4388;10.4503
11.8879;10.2051;10.5269;10.7063
11.8726;11.6449;10.1514;11.5817
10.2397;11.2752;11.1171;10.5675
11.4028;11.8615;10.9090;11.5751
10.3479;11.9010;11.3331;10.7435
11.8966;10.6142;10.9757;10.3482
11.7859;11.9576;10.5371;10.1289
11.0264;11.7701;10.8567;10.4284
10.1115;11.9095;10.4185;10.1940
11.1966;10.7310;10.6581;10.7377
11.7115;10.9827;11.4150;11.5571
11.8016;10.4790;11.9085;11.4192
10.0704;10.0892;11.4878;10.1357
10.9497;10.1598;10.7649;10.5743
10.9887;10.7547;11.9480;10.4716
10.2433;11.5444;11.0519;10.1690
11.7204;10.9450;10.5517;11.0483
11.3979;11.7439;11.1648;11.2316
11.2204;10.9489;10.2122;10.4827
11.8255;11.1799;11.2848;10.3335
11.0885;11.3327;11.1627;10.1212
11.4492;11.4139;10.0607;11.6673
11.9261;11.5691;10.4117;11.7579
10.5927;10.8585;11.4348;10.7449
11.9870;10.9078;10.5038;11.0030
10.1453;10.9048;10.4415;10.5140
10.9518;10.8905;10.9606;11.3557
11.1514;10.2842;11.7614;10.9846
10.6741;11.6679;11.6523;10.0082
10.8306;10.5656;11.5928;10.8426
11.4772;10.8677;11.9800;11.7336
11.7383;10.6035;11.9199;11.1789
10.8186;10.0357;11.5092;10.9771
10.0124;10.5672;10.8325;11.2898
11.0323;11.2444;10.7122;10.6679
10.2794;10.2992;10.2789;11.4847
10.6855;10.8032;10.5251;11.5697
11.6323;10.0191;10.0873;11.2615
10.2455;10.0171;11.6074;10.6654
10.1667;10.9490;10.8006;10.8712
11.2645;11.1004;11.5822;11.0250
11.6793;10.9219;10.1223;10.2800
11.0994;11.4554;11.7084;10.8757
10.1030;11.8067;10.7829;10.5535
10.8801;10.1879;11.5520;10.1494
11.5503;10.7500;10.6431;11.7258
10.6877;10.7988;10.5431;11.7986
11.6189;11.2988;11.2135;10.3582
10.2097;11.2950;11.1382;11.8425
10.1074;10.7070;11.2440;10.9137
10.1426;11.4791;10.1792;10.1956
11.8329;10.3079;10.8825;11.7737
11.1107;10.6491;11.0048;11.9709
11.2522;11.6558;11.4086;10.1920
10.3359;11.6185;10.3851;11.8488
11.1078;10.3608;10.8829;11.4208
10.5487;10.8651;10.0373;11.8083
10.7340;11.1194;11.1156;10.9520
11.2784;11.4927;11.4374;10.8629
10.2202;11.0829;11.2503;11.8593
11.8676;11.6483;11.7030;10.6791
10.2153;10.3087;10.9008;11.3890
11.3133;11.2372;10.9816;10.1311
11.7802;11.2473;10.2942;11.1241
10.6686;10.5501;10.3289;11.5558
10.7990;10.5899;10.5014;10.3404
10.2296;10.9040;10.6087;10.0315
11.8276;11.0457;11.8745;11.8885
11.8860;11.4859;10.0704;11.1387
11.4240;10.8930;11.5686;10.1326
10.9237;10.5848;11.6316;10.1056
11.0832;10.0097;11.9917;10.8387
11.9434;10.1068;11.8314;10.3459
10.7445;10.7065;10.0432;11.6648
10.2848;10.6631;10.0658;11.1097
10.7155;10.2248;11.7938;11.9986
10.7865;10.4622;10.1302;11.0700
11.0370;11.9623;11.6557;10.7527
11.9687;11.8970;10.9962;10.2632
10.1933;10.7954;11.1403;10.2947
11.8100;11.9038;11.0081;11.4753
10.0763;11.3064;11.4217;11.9512
10.1039;11.6734;11.0218;10.6617
11.0874;11.9313;10.6152;11.6365
11.7247;11.8038;10.6072;11.3635
11.8806;11.8565;10.7401;10.1746
11.8648;11.1102;11.4102;10.1116
11.6653;10.6799;11.8298;10.1501
10.5728;10.3206;11.1347;10.9416
11.4096;11.7061;10.9775;11.2442
11.8421;11.5192;10.7717;11.5264
10.6327;10.1716;11.3471;11.0862
10.0775;10.0524;10.5553;10.0207
11.5664;10.8116;11.9893;11.1158
10.7812;11.8315;11.2499;11.5604
11.3551;10.1888;10.7802;10.5961
11.1266;10.7868;10.2041;10.8501
11.5912;11.6830;10.8902;10.6645
11.7954;10.8211;10.8969;11.6125
11.2298;11.3877;11.3995;11.9710
10.1204;10.1132;10.9306;10.2704
10.1490;10.1047;10.4931;11.8853
10.8145;10.5740;10.8442;10.6635
11.5373;11.7989;11.0504;10.7975
11.6491;10.7507;10.2828;10.5036
10.2043;10.8820;11.7241;11.0371
10.6108;11.9183;10.5497;11.7521
11.5402;11.1860;10.4997;10.7061
10.1731;11.6545;10.8457;11.0735
10.8544;10.5571;11.9730;11.5118
10.0214;11.9596;10.6691;10.6741
10.0607;10.9033;11.7185;11.4477
11.5934;11.4921;10.5205;11.2239
10.9462;10.8438;10.8826;10.8387
11.6478;11.9897;10.5149;11.5200
10.5136;10.6268;11.6968;10.2418
10.9392;10.6352;11.2140;11.9459
11.5454;10.9726;10.4241;10.4654
11.8755;11.2576;10.8164;10.1993
11.1297;11.0358;11.6536;10.7669
11.2782;10.2397;10.0390;10.5360
10.6089;10.8313;11.4108;10.8883
10.9561;10.9709;10.8626;11.6521
11.1860;10.4412;10.8322;10.7179
11.3118;10.5564;10.6657;10.2805
10.8946;11.7180;11.2424;10.0154
11.3558;10.9720;10.7010;11.7113
11.2389;10.9529;10.3437;11.1108
10.7912;10.4796;10.7439;10.6988
10.0550;11.5703;10.8082;10.2134
10.2144;10.4462;11.0136;11.3506
10.7976;11.1468;11.5514;10.5275
10.0221;10.7889;11.6503;11.2056
10.0083;11.6074;10.5810;10.9555
11.2981;11.0393;11.0469;11.9649
11.6566;11.6384;11.5813;10.4467
10.2203;10.0112;11.3813;11.5554
10.7179;10.7676;10.1340;10.9393
11.5096;11.5763;10.0974;11.6772
10.8595;10.7745;10.7736;11.5908
10.8713;11.2657;11.7091;10.7926
10.6513;10.5439;11.5691;11.7452
11.0622;10.4044;10.1831;11.8082
10.4849;10.8882;11.2214;11.9539
10.2415;11.8428;11.7930;10.6840
10.8229;11.8065;11.7893;10.1586
11.8122;11.9378;10.7502;10.0386
10.6814;10.3293;10.3543;11.2675
11.4188;11.6454;11.3157;11.5766
10.5046;10.7011;10.7759;11.6806
10.9423;11.4499;10.2890;10.6520
11.8383;10.4841;10.4008;10.6537
10.0925;11.2586;10.4419;11.3167
11.8698;10.8404;10.3963;11.5895
10.4960;11.8732;10.6329;10.8827
11.4433;10.2276;11.5030;11.5491
11.9645;11.6123;11.3960;11.1380
11.6488;10.3743;11.9322;11.1852
11.8979;10.7549;10.0358;11.8133
10.2045;10.8728;10.8573;11.3945
11.6306;10.2095;11.9195;11.3838
11.1096;11.5246;10.0118;11.0680
10.5449;11.8665;10.6702;10.4634
10.5106;10.4851;10.4474;11.5081
11.0613;10.6433;10.9186;10.3770
11.2441;10.4073;11.8084;11.3384
10.2516;11.3356;10.6319;11.5392
11.7890;11.4098;11.1162;10.0925
11.3275;10.4758;10.4049;10.1473
10.1632;11.7096;11.9354;10.6000
11.4240;11.0934;10.3056;10.1349
11.9847;10.0596;11.5481;10.8380
11.2592;10.6707;10.7244;11.0145
10.0672;11.8744;10.9007;10.2701
10.9020;11.2618;11.9936;10.0431
11.7704;10.2733;10.4912;10.0785
10.1867;10.9329;11.8747;10.7872
10.1219;10.2899;10.9352;10.6421
10.7583;10.6024;10.3987;10.9524
10.5483;11.0799;10.8606;10.9552
11.0948;10.9467;10.2506;11.0293
10.2990;11.0462;10.0702;10.2652
11.8579;10.3919;11.4762;10.3479
11.1563;10.7003;10.6189;11.8571
11.1849;11.5598;11.7968;10.2946
10.8693;10.1536;11.6655;11.1392
11.2554;11.7902;10.1131;11.3533
11.0372;10.3078;11.8469;11.1457
12.0000;11.1213;10.9828;10.5892
10.0425;11.3601;11.8481;10.4205
10.6507;11.3969;10.1104;11.6326
11.7867;11.4362;11.5422;10.4161
11.3927;10.8488;10.9944;10.1557
11.2079;11.6450;10.6807;11.0842
11.2117;11.5788;11.4957;11.9264
10.9528;11.5458;10.4285;11.2400
10.1283;10.7342;10.5618;10.8430
11.9019;10.7974;10.0653;10.5477
11.6410;11.2311;10.6388;10.2974
11.9332;10.6122;11.6667;10.7405
10.9985;11.4997;11.0098;10.5136
11.6825;10.2609;11.0108;11.7233
10.7764;10.9958;11.4266;10.2724
11.3153;11.6661;10.8375;10.8104
11.7223;11.5385;10.9596;11.9502
10.1146;10.8062;10.0449;11.8429
11.8931;10.3178;10.8588;11.3125
10.0604;11.6790;11.1301;11.9984
10.1070;10.7115;10.8808;10.7217
11.2576;11.6207;10.9721;10.3901
11.6237;11.1847;11.6242;11.1922
10.8619;10.5302;10.1507;11.5278
11.5079;11.9259;10.2150;11.3161
11.8600;10.1193;10.2085;11.1523
10.8661;11.2480;11.9462;11.4570
10.6229;11.1283;10.3016;10.1300
10.6663;11.0511;11.9523;11.0543
11.3734;10.7178;10.3007;11.7755
10.7571;11.7044;11.9881;11.9035
11.7771;10.2997;10.0459;10.7819
11.8144;11.1693;10.0906;11.4644
10.9030;10.1372;10.2577;11.4511
10.5067;11.5527;11.0374;10.6969
10.3316;11.3105;11.1876;10.9143
11.0703;11.1383;11.2834;11.5570
10.8533;11.9767;11.5939;10.7585
10.7281;11.4953;10.5145;10.1467
11.1255;10.4853;10.4207;11.5005
11.2067;11.1814;11.5305;11.6190
10.0153;11.6486;10.9555;11.8539
10.5999;10.9082;11.3778;11.5707
10.3710;10.1901;11.8341;10.5887
11.9928;10.0917;11.5174;10.0799
11.7482;10.3832;10.5203;11.4217
10.7194;10.4694;10.8603;11.5104
11.6494;11.3269;10.8131;11.9078
10.1126;10.3536;11.9103;11.5695
10.0827;11.5591;11.7732;11.1641
10.5004;11.0924;10.2257;11.4772
10.7665;11.0895;11.2594;11.3358
10.7697;11.5787;10.8195;10.9052
11.0211;11.2617;11.0676;10.6002
11.9510;10.6150;11.9866;10.1287
11.3949;11.0987;10.0129;10.7382
10.0427;11.7623;10.3311;11.6862
11.9198;11.2351;10.3363;11.0275
10.0030;10.0362;11.9965;10.2739
11.3163;10.8891;11.9138;11.7672
11.9205;11.9853;11.5479;11.0634
10.1883;11.5662;11.2186;11.0613
10.9527;11.6961;11.9091;10.5623
11.9423;11.4196;10.8460;11.8098
10.0198;10.0456;10.7984;11.6448
10.9947;10.4731;10.4730;10.9625
11.0972;10.8480;10.0369;10.1023
10.7598;10.3401;11.8366;10.0675
10.9112;10.5460;11.6013;10.7295
10.3755;10.2189;11.6883;10.2873
10.2520;11.5439;10.2940;11.8790
10.0821;10.9682;10.1436;10.3938
11.5146;10.3227;10.0088;11.9889
10.3204;11.8248;10.4553;11.5536
10.3031;11.9252;11.0326;11.3557
10.1608;10.3047;11.1225;11.9360
11.0729;11.1105;10.0733;11.2916
11.6391;10.9053;11.0289;10.0726
10.4984;10.0696;10.7307;11.4557
10.4700;10.0717;11.8856;11.3710
11.8783;11.6429;10.1439;11.2703
11.6855;10.5885;11.0488;11.5248
10.6486;10.3362;10.5625;11.2498
11.5070;10.0797;10.6162;11.6375
11.3229;10.5572;10.6670;11.6390
10.0708;10.3869;11.9794;11.3998
11.8074;10.3729;10.9520;10.3010
10.2791;10.3424;11.4707;11.2581
11.5795;10.1225;10.7172;10.3180
11.9551;10.1588;11.7221;11.6534
10.9765;11.5874;10.1722;10.8489
11.0187;10.8419;11.6050;10.3676
10.7585;11.6548;10.5743;11.0573
10.8567;11.4735;11.7562;10.1814
11.6882;11.7683;10.6776;11.6379
11.2651;10.8028;11.9183;10.6196
10.4651;11.4331;10.1399;10.4479
10.1493;10.9485;10.3394;11.2013
11.7277;10.0792;11.6140;11.0472
10.6616;11.0008;11.3006;11.3493
10.9011;11.1295;10.1274;11.3867
11.0118;10.6548;11.5260;11.2021
10.6645;11.1315;11.4280;10.3398
10.7628;10.2796;10.9125;11.5183
11.3228;11.8075;11.9139;10.8606
11.8220;11.7310;11.1063;10.6594
10.9278;11.9237;10.3119;11.0371
11.9651;10.5147;11.0661;11.6761
11.2074;11.0065;11.8140;11.1992
11.0800;11.5224;10.2780;11.2867
10.8602;10.1367;11.2975;11.8529
11.9834;10.0359;10.2293;10.3720
10.9795;11.2346;10.2720;11.1631
10.2940;11.9482;11.1650;10.8231
10.0921;11.5974;10.0004;10.2726
10.6813;10.0322;10.2760;11.8114
10.5470;10.3748;10.1816;11.4418
11.0501;10.1356;10.0995;11.4496
11.5763;11.9614;10.1356;11.5281
11.6165;10.3483;11.6235;10.1731
10.6121;11.3800;11.9759;11.1608
10.5343;11.1458;10.0405;11.4855
10.5293;11.5591;11.1807;11.8091
10.6716;11.5669;11.2669;10.4635
10.6167;10.4446;11.5086;11.6911
10.6215;11.0783;11.2376;10.3148
10.9173;10.0372;10.9477;11.2234
10.6606;10.0999;11.3973;10.4580
11.9633;10.8057;11.5322;10.7173
11.5075;10.4838;10.8640;10.7151
10.7665;10.6665;11.0384;11.4077
10.8960;11.7491;10.0658;10.8207
11.8831;11.6536;11.7495;10.9941
11.8473;10.0225;11.0845;10.9377
11.9878;10.4108;10.0536;11.6959
10.6817;11.1155;11.8346;11.7736
11.0777;11.7628;10.1094;10.1159
11.0528;10.6598;10.2702;11.8680
11.7156;11.3651;11.1054;10.8954
10.3477;11.5464;10.3391;10.0173
